StopId,StopAbbr,StopName,Lat,Lon
6016913,TelnØ402,Telneset øst,62339879,10894282
6016914,FAGE_LF1,Fagernes lufthamn Leirin,61006412,9294629
6016915,Bangm402,Bangmoen,62279839,10805873
6016916,Kuskm402,Kuskmoen,62286031,10820073
6016917,TelnØ403,Telneset øst,62340042,10894157
6016918,KirkT401,Kirketorget,60194844,12008829
6016919,Skriv401,Skrivervegen 1,60199060,11998875
6016920,OAHex401,O.A. Hexums veg,60198163,12001554
6016921,Øvvgs401,Øvrebyen videregående skole,60195435,12008522
6016922,Mobkv,Mobekkvegen,60180027,12102542
6016923,Elvis401,Elverum videregående skole,60877879,11562453
6016924,Voll_421,Voll,60814681,11062295
6016925,Voll_422,Voll,60815447,11064482
6016926,Minka401,Minka,60904149,10957956
6016927,Minka402,Minka,60904137,10958176
6016928,Vilbe202,Vilberggarasjen,60329402,11269950
6016929,KarlJ,Karl Johan,60743255,11172065
6016930,Storb202,Storbråtevegen,60357839,11347931
6016931,Sørli202,Sørli (Gullverket),60365482,11346376
6016932,Sørli201,Sørli (Gullverket),60365486,11346159
6016933,Hoels202,Hoelseter,60352077,11337531
6016935,Tjern202,Tjernsmo,60342915,11333524
6016936,Tjern201,Tjernsmo,60342847,11333284
6016937,Maurb201,Maurbråten,60335586,11329959
6016938,Maurb202,Maurbråten,60335754,11331166
6016939,Lille211,Lilleborg,60331647,11298216
6016940,Lille212,Lilleborg,60331437,11298437
6016941,RovKi403,Roverud kirke,60252725,12059414
6016942,SaE16402,Sander E16,60234381,11819427
6016943,Kilav401,Kilavegen,60437258,12043075
6016944,Balde401,Balders veg,60897079,11594978
6016945,Sto22401,Storgata 22,60871680,11564041
6016946,MMunt401,Margrethe Munthes veg,60869057,11567866
6016947,GrøKi401,Grøndalsbakken/Kirkevegen,60867006,11573725
6016948,Myrvo431,Myrvoldvegen,60894123,11588508
6016949,Myrvo432,Myrvoldvegen,60894032,11588556
6016950,SaE16401,Sander E16,60235221,11822326
6016951,Sl209402,Slomarka fv. 209,60247632,11742990
6016952,Sl209401,Slomarka fv. 209,60247595,11745023
6016953,FulSn,Fulu snuplass,60210141,11888452
6016954,Iduns401,Iduns veg,60899002,11596313
6016955,Iduns402,Iduns veg,60898887,11596709
6016956,Odi20401,Odins veg 20,60899731,11600447
6016957,Hoels201,Hoelseter,60351903,11337192
6016958,Åsta3402,Åsta rv. 3,61074650,11347744
6016959,Åsta3401,Åsta rv. 3,61073668,11347412
6016960,Nygåh402,Nygårdshaug,62297648,10746031
6016961,Haugn401,Haugen,62266070,10727145
6016962,NeKjæ401,Nedre Kjæreng,62267981,10725692
6016963,NedÅs401,Nedre Ås,62249949,10727997
6016964,Bekkh411,Bekkholt,62258411,10742121
6016965,FurBh411,Furumoen barnehage,62274147,10803941
6016966,Litun401,Litun,62271449,10790126
6016967,Skren402,Skrenten,62261315,10776599
6016968,Nybak421,Nybakkfeltet,60582411,12042740
6016969,Sandm413,Sandmoen travbane fv. 436,60575526,11977751
6016970,Stran401,Stranda,59985199,12235882
6016971,Bratt431,Brattenga,60799195,10870331
6016972,VALD_A1,Valdres anlegg,60757748,9670641
6016973,VALD_A2,Valdres anlegg,60757686,9670438
6016974,StrSV401,Strandsagvegen,60883898,10925885
6016975,ROSE_IN1,Rosenlund Industrigata,61126744,10451726
6016976,ROSE_IN2,Rosenlund Industrigata,61126353,10452284
6016977,HØGESET,Høgeset,61206801,8229577
6016978,FILE_SEN,Filefjellsenteret,61204399,8245433
6016979,Solli401,Solli,62150452,11786320
6016980,SKJ_HINN,Høgskolen i Innlandet inne,61150424,10422034
6016982,GRØNLA_2,Grønland,60235685,10407413
6016983,MO_JE1,Mo,60234140,10404062
6016984,MO_JE2,Mo,60234248,10404048
6016985,GRAN_SA2,Gran,60626342,9726814
6016986,SÆTER_P1,Sætergutua/Parallellvegen,60396380,10559908
6016987,SÆTER_P2,Sætergutua/Parallellvegen,60396400,10559673
6016988,BRAND_E1,Brandbu Europris,60422268,10504726
6016989,JØLSEN,Jølsen,60446031,10535084
6016990,SKOLE_K,Skolelia Kiwi,60353605,10575022
6016991,SÆTER_P3,Sætergutua/Parallellvegen,60396524,10559861
6016992,FORSETL2,Forsetlia,61199412,10118672
6016993,SOLBA_F2,Solbakken Forset,61199436,10095364
6016994,VÆRSKEI2,Værskei,61177205,10015493
6016995,KITTILB2,Kittilbu,61174260,9958745
6016996,HOLSBRU2,Holsbrua,61178364,9870733
6016997,LENNING2,Lenningen,61108329,9697534
6016998,HAFSENN2,Hafsennstølen,61062459,9640963
6016999,FLETEN2,Fleten,61056649,9621926
6017000,BJORL_B2,Bjorli Byggefelt,62255283,8213559
6017001,RISE_SG1,Rise Stavheimsgrende,62161217,8660533
6017002,RISE_SG2,Rise Stavheimsgrende,62161262,8660725
6017003,JORAMO2,Joramo,62088353,9095038
6017004,KYRKJEVN,Kyrkjevegen,62075754,9127459
6017005,TOFTEMO4,Toftemo Vestsidevegen,61998934,9222270
6017006,DOV_S_B1,Dovreskogen Brennhaugvegen,61920735,9335422
6017007,DOV_S_B2,Dovreskogen Brennhaugvegen,61920824,9335537
6017008,BRUSLET3,Brusletten,61918324,9353843
6017009,Strei401,Streitlien,62100580,9964234
6017011,NESSK_R,Nes skole,60567272,9984188
6017012,SANDBE2,Sandbekk,60422692,10503180
6017013,ÅSBY_SK2,Åsbygda skole,60204788,10368046
6017014,SKURVBRU,Skurvbrua,61144440,10518130
6017015,HUNDER_H,Hunderfossen hotell,61219817,10436688
6017019,HUND_KRG,Hundorpkrysset Hundorpgeilen,61549183,9965913
6017020,GÅLÅKRY3,Gålåkrysset,61565773,9844321
6017021,BILI_MV1,Bilitt Mjøsvegen,60672220,10905776
6017022,BILI_MV2,Bilitt Mjøsvegen,60672079,10905567
6017025,LINLYKKJ,Linlykkja,60371153,10579108
6017028,SVIGGUM1,Sviggum,61099918,7509636
6017029,SVIGGUM2,Sviggum,61100544,7507826
6017030,ERI1,Eri,61083264,7508341
6017031,ERI2,Eri,61083067,7508351
6017032,ØERI1,Øvre Eri,61075565,7501298
6017033,ØERI2,Øvre Eri,61075458,7501433
6017034,TØNJUM1,Tønjum,61058210,7517583
6017035,TØNJUM2,Tønjum,61059214,7516609
6017036,VOLL_LD1,Voll,61054352,7529712
6017037,VOLL_LD2,Voll,61054442,7529782
6017038,LJØSNE1,Ljøsne,61051798,7580147
6017039,LJØSNE2,Ljøsne,61052110,7579207
6017040,LJØSNEV1,Ljøsne vekt,61048385,7598468
6017041,LJØSNEV2,Ljøsne vekt,61048493,7598463
6017042,LJØSNES1,Ljøsne skole,61046114,7620584
6017043,LJØSNES2,Ljøsne skole,61046221,7620580
6017044,Sagst401,Sagstuen,61101438,10691486
6017045,Sagst402,Sagstuen,61101503,10692028
6017046,Monte411,Montebello,61103908,10700762
6017047,NydaF,Nydal Furnesvegen,60839115,11048785
6017048,NydaF401,Nydal Furnesvegen,60838971,11048813
6017049,NydE6401,Nydal E6 sørgående,60841388,11051437
6017050,NydE6402,Nydal E6 nordgående,60842619,11050570
6017051,EspE6401,Espa E6,60562581,11254591
6017052,EspE6402,Espa E6,60563806,11256537
6017053,Grønn431,Grønnkilen,60739096,11746767
6017054,Engev401,Engevegen,60732726,11752627
6017055,Kåten403,Kåten,60695725,11826949
6017056,GlomT401,Glommen terrasse,60882314,11551104
6017057,GlomT402,Glommen terrasse,60882195,11551224
6017058,Dalsb411,Dalsberg,60947532,11490826
6017059,Øsk62401,Øvre Skurubergsvei 62,60987028,11741409
6017060,BERGFOS2,Bergfossenteret,60833236,10078768
6017061,RONDA_H1,Rondane Høyfjellshotell,61809098,9675495
6017062,SNERL_S2,Snerle søre,61847267,9243986
6017063,Idr15401,Idrettsveien 15,62275449,10791764
6017064,Bjørg401,Bjørganvegen,62580154,10291227
6017065,SolvG403,Solvang grendehus,62429999,10403055
6017066,Kvern481,Kvernbekken,62268365,10747979
6017067,FURUMO1,Furumo,61866359,9198666
6017068,FURUMO2,Furumo,61866269,9198627
6017069,POLLFOS2,Pollfoss,61959870,7898240
6017070,BILLING2,Billingen,62008640,7864940
6017071,BILLING1,Billingen,62008730,7864980
6017072,LANGVAT2,Langvatn,62013221,7397539
6017073,GROTLI2,Grotli,62013478,7630365
6017074,TynTr401,Tynset trafikkstasjon,62265508,10743099
6017075,BRØYT_B1,Brøytestasjonen Breiddalen,62026679,7522973
6017076,BRØYT_B2,Brøytestasjonen Breiddalen,62026790,7522950
6017077,Tjønn411,Tjønnmosenteret,62270228,10770794
6017078,TESS_OV1,Tessand Ottadalsvegen,61848621,8959099
6017079,TESS_OV2,Tessand Ottadalsvegen,61848558,8959308
6017080,DOVRE_BM,Dovre Bensin Kro og Motell,62012591,9207865
6017081,LEIRVASS,Leirvassbu,61549973,8245658
6017082,Sandb431,Sandbakken,60204198,11892369
6017083,FAGE_S03,Fagernes skysstasjon,60985906,9238685
6017084,FAGE_S04,Fagernes skysstasjon,60985873,9238829
6017085,FAGE_S05,Fagernes skysstasjon,60985846,9238968
6017086,FAGE_S06,Fagernes skysstasjon,60985813,9239116
6017087,FAGE_S07,Fagernes skysstasjon,60985782,9239255
6017088,FAGE_S08,Fagernes skysstasjon,60985751,9239402
6017089,FAGE_S09,Fagernes skysstasjon,60985718,9239550
6017090,FAGE_S10,Fagernes skysstasjon,60985685,9239698
6017091,FAGE_S01,Fagernes skysstasjon,60985977,9238390
6017092,FAGE_S11,Fagernes skysstasjon,60985656,9239841
6017093,Hol15401,Holmengata 15,62274667,10788983
6017094,Gamm6401,Gammelveien 6,62272937,10790251
6017095,Sko22401,Skogveien 22,62271008,10785246
6017096,Arn18401,Arnemoveien 18,62271179,10781558
6017097,Fossb403,Fossbakken,62365836,10597022
6017098,Kvall401,Kvalslykkja,60853560,11018207
6017100,TORSHAM1,Torshamarvegen,61367040,8282283
6017101,SKIFERV1,Skifervegen,60986900,9234472
6017102,SKIFERV2,Skifervegen,60986735,9234729
6017104,FRUSE_H1,Frusetholtet,60765333,10698508
6017105,FRUSE_H2,Frusetholtet,60765827,10697799
6017106,BRÅ_B_B1,Bråstadbrua Bråstadgutua,60825627,10668828
6017107,BRÅ_B_B2,Bråstadbrua Bråstadgutua,60825793,10668524
6017108,GEITA_X1,Geitaneset kryss,61370222,7282563
6017109,LIARM_X2,Liarmen kryss,61351074,7268942
6017110,LIARM_X1,Liarmen kryss,61350945,7268706
6017111,TØNNEBA1,Tønnebakken,61340157,7253639
6017112,FALKGJ2,Falkgjerdet,61337745,7239478
6017113,SKISENT2,Sogn skisenter,61333575,7220057
6017114,HAFSLOT2,Hafslotun,61327444,7213927
6017115,STERRI2,Sterri,61324488,7221122
6017116,STEI_LU1,Steine,61315530,7227838
6017118,FALKGJ1,Falkgjerdet,61337348,7238641
6017119,SKISENT1,Sogn skisenter,61333941,7221251
6017120,HEGGMYR1,Heggmyrane,61331041,7213738
6017121,HAFSLOT1,Hafslotun,61327770,7213478
6017122,STERRI1,Sterri,61324266,7221322
6017123,HILLEST1,Hillestad,61321615,7224482
6017124,STEI_LU2,Steine,61315401,7227584
6017125,FORTU_X2,Fortun kryss,61494071,7688020
6017126,HERVAX2,Herva kryss,61549243,7872232
6017127,OTTUMSN2,Ottumsnes,61454546,7506066
6017128,NES_LU2,Nes,61383241,7363252
6017129,HAVHEL1,Havhellen,61462228,7529651
6017130,HAVHEL2,Havhellen,61462280,7529498
6017131,MARKST2,Markstein,61421831,7442037
6017132,FLAHAM2,Flahammar,61410331,7437187
6017133,SKJOLDE2,Skjolden,61491265,7599655
6017134,HAUG_LU2,Hauge,61493623,7595998
6017135,FJØS_LU2,Fjøsne,61484991,7570634
6017136,HAUG_LU1,Hauge,61494558,7590978
6017137,FJØS_LU1,Fjøsne,61484867,7570771
6017138,KVAL_LU2,Kvalsvik,61446896,7477878
6017139,SOLS_LU2,Solstrand,61444954,7468860
6017140,LUSTERO1,Luster oppvekstsenter,61445768,7461600
6017141,LUSTER2,Luster,61441509,7456507
6017142,DØS_LU2,Døsen,61438760,7450833
6017143,LUST_B2,Luster banken,61435134,7449217
6017144,SMIA_LU2,Smia,61431873,7449006
6017145,FUHR_LU2,Fuhrneset,61426844,7446337
6017146,MYRA_B2,Myrane badeplass,61417001,7440427
6017147,FAG_NLU2,Fagerneset,61407423,7428757
6017148,GART_LU1,Høyemsvik Gartnerhallen,61404578,7412009
6017149,URI_LU2,Uri,61403037,7400871
6017150,HØYHEIM2,Høyheimsvik,61399997,7395842
6017151,NESSKLU2,Nes skule,61395479,7379920
6017152,NESY_LU2,Nes ytre,61382399,7358955
6017153,NESY_LU1,Nes ytre,61382087,7356258
6017154,NESSKLU1,Nes skule,61395437,7380128
6017155,URI_LU1,Uri,61402938,7400839
6017156,GART_LU2,Høyemsvik Gartnerhallen,61404846,7412670
6017157,FAG_NLU1,Fagerneset,61407324,7428706
6017158,MYRA_B1,Myrane badeplass,61416815,7440642
6017159,FUHR_LU1,Fuhrneset,61426810,7446526
6017160,SMIA_LU1,Smia,61431876,7449231
6017161,LUST_B1,Luster banken,61435397,7449447
6017162,DØS_LU1,Døsen,61438699,7451005
6017163,SOLS_LU1,Solstrand,61444729,7469622
6017164,KVAL_LU1,Kvalsvik,61446643,7477740
6017165,FORTUNB2,Fortun bensin,61489428,7681215
6017166,BYGDIN_B,Bygdin brygge,61328350,8794998
6017167,EIDSBU_B,Eidsbugarden brygge,61375310,8299910
6017168,GJØ_SKIB,Gjøvik Skibladnerbrygga,60798062,10697044
6017169,EVJ_SKIB,Evjua Skibladnerbrygga,60645062,11046491
6017170,KAP_SKIB,Kapp Skibladnerbrygga,60716545,10864191
6017171,LIL_SKIB,Lillehammer Skibladnerbrygga,61102780,10443315
6017172,PhSks401,Politihøgskolens skolesenter,60218361,12015809
6017173,Dompi401,Dompidal,60845195,10738366
6017174,FagSk411,Fagernes skole,60972619,10775545
6017175,Sørbr411,Sørbråten,60185362,11667200
6017176,Disim401,Disimyra,60200330,11662191
6017177,Van54401,Vangenvegen 54,60169709,11653600
6017178,NSæte401,Nedre Sæter,60179224,11623300
6017179,NJøvi401,Nordre Jøvika,59967354,12209364
6017180,NRotn401,Nedre Rotneberget,60461521,12379250
6017181,Skogl421,Skoglund,60479347,12379704
6017182,Luka_401,Luka,60409517,12418237
6017183,Furub401,Furuberget,60384422,12439986
6017184,Åsvan432,Åsvang,60652498,12113325
6017185,Dalvv401,Dalvangvegen,60633461,12057512
6017186,Bilit411,Bilitt,60565811,12004876
6017187,Helge431,Helgestad,60585975,12008664
6017188,ØvKol401,Øvre Koldalen,60535804,11978482
6017189,JømnS401,Jømna sør,60802133,11723904
6017190,JømnS402,Jømna sør,60803331,11723693
6017191,SKIST_N2,Skistadion Nordsetervegen,61136991,10498832
6017192,BEIT_SKI,Beitostølen skistadion,61237446,8912952
6017193,FESTIVI3,Festiviteten,60679127,10871529
6017194,KVIK_KR3,Kvikstadkrysset,60612921,10770194
6017195,HAUG_SF2,Haugen Synnfjellvegen,61018029,9983117
6017196,LØVENSK2,Løvenskioldboligene,60157150,10725793
6017197,JEVN_K1,Jevnaker kirke,60256989,10434422
6017198,Skogl432,Skoglivegen,60224372,11821994
6017199,TURTAGA2,Turtagrø,61504044,7802563
6017200,MOLSTAD3,Molstad,60629488,10766691
6017201,KVIKS_E3,Kvikstadenga,60613009,10766496
6017202,HARP_E6,Harpefoss E6,61569799,9846888
6017203,KVAM_E61,Kvam E6,61662339,9674997
6017204,KVAM_E62,Kvam E6,61661115,9675311
6017205,VINS_VP1,Vinstra vegpark,61591302,9721069
6017206,KALST_S1,Kalstadstua,61217704,10172094
6017207,KALST_S2,Kalstadstua,61217833,10172750
6017209,DALSVIN3,Dalsvingen,61174708,10396250
6017210,LANGSVE2,Langsvea,61311964,10270368
6017211,TOLBU2,Tolbu,61226815,10289544
6017212,LANGSET2,Langset,61229180,10278578
6017213,ØVERJ_V2,Øverjordsvegen,61227833,10230199
6017214,SVATS_S2,Svatsum skole,61343197,9769043
6017215,KLÅPE2,Klåpe,61348819,9763273
6017216,STRA_SK2,Strand skule,61445739,10180685
6017217,LIENE_O2,Liene oppvekstsenter,61535547,9983820
6017218,KASTRUD3,Kastrud,61138041,10383098
6017219,RÅST_GR3,Råstad,60389274,10579688
6017220,ALMSGJE3,Almsgjerdingen,60393344,10562742
6017221,TRÅST_N1,Tråsethstranda nord,61122280,10417210
6017222,KAST_GR2,Kastrudgrinda,61137899,10389999
6017223,WØIEN_G1,Wøien Grinilinna,60344964,10575009
6017224,SANN_SK1,Sanne skole,60366867,10533222
6017225,ØYERKRK2,Øyer kirke,61264937,10425759
6017226,ØYERKRK3,Øyer kirke,61265208,10424746
6017227,VELO2,Velo,60308072,10432210
6017228,LUNN_ST2,Lunner stasjon,60305131,10584254
6017229,TÅRSTAD4,Tårstadkrysset,61335537,10299800
6017230,CitySE6N,City Syd E6,63361018,10374086
6017231,NERMO_H,Nermo Hotell,61244274,10457581
6017232,RONDA_H2,Rondane Høyfjellshotell,61809188,9675459
6017233,HØV_V_HV,Høvringsvegen,61876453,9420471
6017234,HEIDALSS,Heidalsskogen,61772639,9259153
6017235,Valby401,Valby,60644121,12282953
6017236,Alunb401,Alunbekkvegen,60650861,12299222
6017237,LUND_EV1,Lund Ellingsbergvegen,61191262,10316699
6017238,RANDS_ST,Randsfjord stasjon,60242771,10378539
6017239,OTTA_CK,Otta Circle K,61771939,9542791
6017240,BRAND_E2,Brandbu Europris,60422160,10504739
6017241,ElvSt403,Elverum skysstasjon,60882405,11547116
6017242,ElvSt404,Elverum skysstasjon,60882277,11547279
6017243,ElvSt405,Elverum skysstasjon,60882120,11547244
6017244,ElvSt402,Elverum skysstasjon,60882224,11547016
6017246,ElvSt407,Elverum skysstasjon,60882824,11546862
6017247,RAUF_SKN,Raufoss skole nord,60723947,10598751
6017248,FREDH_SK,Fredheim skole,60390958,10462281
6017249,KIMEBEKK,Kimebekken,60361243,10458321
6017250,HOV_S_S,Hov sentrum sørgående,60699492,10351588
6017251,HOV_S_N,Hov sentrum nordgående,60699626,10351704
6017252,ROJANKR,Rojankrysset,60341084,10406809
6017253,Raudf401,Raudfjellvegen,60109693,12326276
6017254,Raudf402,Raudfjellvegen,60109800,12326305
6017255,BORGEN1,Borgen,61799918,8445991
6017256,BORGEN2,Borgen,61799820,8446145
6017257,Glorå401,Glorviksåsen,60697289,11957306
6017258,Eidsv405,Eidsvoll stasjon,60329701,11246844
6017259,Sundb201,Sundbrua,60326876,11261336
6017260,Sundb202,Sundbrua,60326855,11261515
6017261,Vilbe201,Vilberggarasjen,60329580,11270689
6017262,ROND_VN,Rondevatnet nordenden,61909733,9803137
6017263,RONDV_B,Rondvassbu,61878855,9796450
6017264,OPPTUN1,Opptun,61499550,7724260
6017265,OPPTUN2,Opptun,61499620,7724240
6017266,STRAND_I,Strandtorget inngang,61114414,10449776
6017267,STRAND_K,Strandtorget kaféen,61114654,10450047
6017268,SKJ_G_HI,Sykehuset Gjøvik hovedinngang,60802445,10680356
6017269,SKJ_G_IN,Sykehuset Gjøvik inngang 4,60802793,10679805
6017270,SKJ_G_P,Sykehuset Gjøvik pasienthotell,60803137,10679547
6017271,GJØ_VGSI,Gjøvik vgs inngang 6,60802715,10678184
6017272,GJØ_VGSK,Gjøvik vgs kantine,60802449,10677857
6017273,EidSt,Eidsvoll stasjon,60329468,11246846
6017274,Holst201,Holstangen,60328318,11245824
6017275,Holst202,Holstangen,60327874,11246065
6017276,AMFI_V_I,Amfi Valdres inne,60971459,9288950
6017277,FAG_KS_I,Fagernes kjøpesenter inne,60987219,9235359
6017278,SKJ_LS1,Lillehammer skysstasjon inne,61114846,10461357
6017279,SKJ_LSI2,Lillehammer skysstasjon inne,61114954,10461325
6017280,SKJ_LSI3,Lillehammer skysstasjon inne,61115108,10461239
6017281,SKJ_LILI,Sykehuset Lillehammer inne,61112841,10472490
6017282,HAGESET,Hageseter turisthytte,62195492,9546724
6017283,Sokne901,Soknedal,62948473,10189424
6017284,StOHo,St. Olavs hospital,63420549,10390490
6017285,LILSST02,Lillehammer skysstasjon,61114812,10461827
6017286,Brend422,Brendhaugen,61189330,12198822
6017287,ElgBr401,Elgå brygge,62167260,11939700
6017288,Finne411,Finnebo,60667948,12207245
6017289,KirSt401,Kirkenær stasjon,60456669,12060325
6017290,BuvBr,Buvika brygge,62127900,11712750
6017291,LOGN_VT1,Lognset,60680255,10560711
6017292,LOGN_VT2,Lognset,60680110,10560796
6017293,SKJELLE3,Skjellerud,60687078,10554398
6017294,GRANUM3,Granum,60681209,10546626
6017295,KAPP_MF,Kapp Melkefabrikk,60716936,10858026
6017296,GNaru401,Gamle Narudveg,60892882,10944324
6017297,LanHj402,Langelandshjemmet,60200500,11986807
6017298,LanHj403,Langelandshjemmet,60200773,11985857
6017299,Norse411,Norsengs gate,60806613,11072992
6017300,RBMR_401,Radisson Blue Mountain Resort,61328793,12164606
6017301,RBR__401,Radisson Blu Resort Trysil,61306821,12244227
6017302,Sveum402,Sveum,60891353,10943862
6017303,JOSTEN,Josten,61781808,9489286
6017304,FAG_INN1,Fagskolen Innlandet Kallerud,60786238,10679196
6017305,FAG_INN2,Fagskolen Innlandet Kallerud,60786299,10679247
6017306,OSLOBT05,Oslo Bussterminal,59911790,10758597
6017307,OSLOBT26,Oslo Bussterminal,59911920,10756570
6017308,BEGNA_P2,Begna postkontor,60645691,9863623
6017309,Solbv401,Solbergsvangen,60121831,12379312
6017310,Mosev411,Mosevatn,60236202,12517651
6017311,OSLOBT06,Oslo Bussterminal,59911770,10758721
6017312,OSLOBT10,Oslo Bussterminal,59911701,10759200
6017313,NTNU_G2,NTNU i Gjøvik,60788907,10682142
6017314,SKJ_HIND,Høgskolen Industrigata,61128225,10449853
6017315,ERS_E161,Erstad Bagn E16,60813716,9565516
6017316,ERS_E162,Erstad Bagn E16,60814022,9564781
6017317,GJENDE_B,Gjendesheim brygge,61495127,8809219
6017318,REINSV1,Reinsvangen,61486592,8833190
6017319,REINSV2,Reinsvangen,61486529,8833359
6017320,KOLTERU2,Kolterud,60839039,10022187
6017321,MAURVAN2,Maurvangen,61487761,8838887
6017322,VARGEB1,Vargebakkan,61464408,8808672
6017323,VARGEB2,Vargebakkan,61464468,8808525
6017324,STAVTJ1,Stavtjernet,61318868,8806599
6017325,STAVTJ2,Stavtjernet,61318808,8806459
6017326,BÅTSKAR1,Båtskaret,61289932,8813264
6017327,BÅTSKAR2,Båtskaret,61289938,8813109
6017328,DOKKAS02,Dokka skysstasjon,60834064,10073592
6017329,DOKKAS03,Dokka skysstasjon,60834018,10073549
6017330,DOKKAS04,Dokka skysstasjon,60833956,10073485
6017331,DOKKAS05,Dokka skysstasjon,60833886,10073446
6017332,DOKKAS06,Dokka skysstasjon,60833829,10073387
6017333,DOKKAS07,Dokka skysstasjon,60833766,10073341
6017334,BRAND_S3,Brandbu skysstasjon,60420028,10506242
6017335,BRAND_S4,Brandbu skysstasjon,60419975,10506374
6017336,SPARKEV1,Sparkevik,60798548,9569027
6017337,SPARKEV2,Sparkevik,60798783,9568274
6017338,LYBEK_NL,Lybekk,60928605,10126616
6017339,Anker402,Ankerløkka,60801093,11075018
6017340,Mapei402,Mapei,60402333,11542610
6017341,Høgbr402,Høgbråten,60398483,11542101
6017342,Børbk201,Børstadbakken,60332104,11281051
6017343,Sarar402,Sararud,60629440,12026266
6017344,Hasla402,Hasla,60698334,11900224
6017345,Holme413,Holmenlia,0,0
6017346,SHolm401,Søndre Holmen,60096736,12318603
6017347,Korpv401,Korperudvegen,60267233,12130462
6017348,NRust411,Nordre Rustad,60231841,12032352
6017349,VSolø401,Vestre Solørveg 1499,60317156,11998959
6017350,Semin401,Seminargata,60795005,11073218
6017351,Semin402,Seminargata,60795203,11073106
6017352,Ve160401,Veltavegen 160,60649223,12253192
6017353,Ve160402,Veltavegen 160,60648964,12253717
6017354,GOL_SST1,Gol skysstasjon,60702140,8941220
6017355,GOL_SST3,Gol skysstasjon,60702010,8941780
6017356,VALD_ALP,Valdres alpinsenter,60935805,9418081
6017357,DANEBU1,Danebu,60943056,9437698
6017358,LEIRA_C,Leira camping,60970577,9284391
6017359,SIGURDS1,Sigurd Simensens veg,60765056,10687927
6017360,SIGURDS2,Sigurd Simensens veg,60765003,10687683
6017361,BERGAÅNV,Bergaånvegen fv51,61256825,8874767
6017364,Krokv402,Krokvegen,60826372,11063530
6017365,MELK_GR2,Melkevegen Grønland,60237481,10403421
6017366,VINST_S2,Vinstra skysstasjon,61595397,9747706
6017367,BJØRNS_S,Bjørnsveen skole,60812952,10673977
